"Date","Price","Volume","Market_cap"
"2023-03-19 00:00:00 UTC+0","0.34673704","213455461.103795","12151406957.26724400"
"2023-03-18 00:00:00 UTC+0","0.33953601","295553574.942563","11899046490.65897400"
"2023-03-17 00:00:00 UTC+0","0.35111473","365479945.461545","12304822926.04644800"
"2023-03-16 00:00:00 UTC+0","0.32546145","284819261.674125","11405803267.12158600"
"2023-03-15 00:00:00 UTC+0","0.32506273","527544710.082200","11391830023.95080800"
"2023-03-14 00:00:00 UTC+0","0.34391830","515472882.862741","12052624126.67720000"
"2023-03-13 00:00:00 UTC+0","0.34426981","558655780.718531","12064942596.12987100"
"2023-03-12 00:00:00 UTC+0","0.33088542","356069700.358480","11595886576.33288200"
"2023-03-11 00:00:00 UTC+0","0.30749415","368036753.222609","10776138998.70856700"
"2023-03-10 00:00:00 UTC+0","0.31624652","455497063.673299","11082865842.50835400"
"2023-03-09 00:00:00 UTC+0","0.31006039","397912460.803902","10866072740.28913300"
"2023-03-08 00:00:00 UTC+0","0.31737034","265106691.084355","11122250195.84027700"
"2023-03-07 00:00:00 UTC+0","0.33044599","276725794.265894","11580130468.16227300"
"2023-03-06 00:00:00 UTC+0","0.33072634","196961358.146477","11590311472.30926900"
"2023-03-05 00:00:00 UTC+0","0.33693379","156898868.765317","11807851797.80819500"
"2023-03-04 00:00:00 UTC+0","0.33677628","151321305.656864","11802331784.20504800"
"2023-03-03 00:00:00 UTC+0","0.34307881","370476920.600680","12023204060.44780000"
"2023-03-02 00:00:00 UTC+0","0.35011214","234480290.759545","12269687365.24209200"
"2023-03-01 00:00:00 UTC+0","0.36037232","200174994.993831","12629255558.39332400"
"2023-02-28 00:00:00 UTC+0","0.35161440","208240796.068390","12322333987.48064000"
"2023-02-27 00:00:00 UTC+0","0.36481420","203817841.779445","12784921138.51336000"
"2023-02-26 00:00:00 UTC+0","0.36893196","190933210.191910","12929228378.57740400"
"2023-02-25 00:00:00 UTC+0","0.36239590","264804981.814350","12700171869.26328000"
"2023-02-24 00:00:00 UTC+0","0.36548543","345027052.676899","12808444548.90773000"
"2023-02-23 00:00:00 UTC+0","0.38268726","248714943.740455","13411282899.51528500"
"2023-02-22 00:00:00 UTC+0","0.38905877","340705528.244181","13634572642.69197300"
"2023-02-21 00:00:00 UTC+0","0.39255256","351431372.073662","13757012764.11892000"
"2023-02-20 00:00:00 UTC+0","0.40379952","352171651.453891","14151162549.99915300"
"2023-02-19 00:00:00 UTC+0","0.39984348","307332073.979040","14012523103.59040600"
"2023-02-18 00:00:00 UTC+0","0.40599316","282253401.955353","14228038808.57943500"
"2023-02-17 00:00:00 UTC+0","0.40379610","375664476.261757","14151042754.94135300"
"2023-02-16 00:00:00 UTC+0","0.38804903","514666787.677836","13598749409.12293000"
"2023-02-15 00:00:00 UTC+0","0.41911649","375293029.939552","14687946186.03482400"
"2023-02-14 00:00:00 UTC+0","0.38654298","447797315.243838","13546406918.25018900"
"2023-02-13 00:00:00 UTC+0","0.35956944","338847234.054207","12601118519.92658200"
"2023-02-12 00:00:00 UTC+0","0.36418577","219175892.034773","12762897799.28457800"
"2023-02-11 00:00:00 UTC+0","0.36854876","207846635.925885","12915798861.06959700"
"2023-02-10 00:00:00 UTC+0","0.35824947","329773343.365385","12554860085.61749500"
"2023-02-09 00:00:00 UTC+0","0.36224797","438098116.196371","12694987761.83763100"
"2023-02-08 00:00:00 UTC+0","0.39412926","313131336.293347","13812268223.10981200"
"2023-02-07 00:00:00 UTC+0","0.39877755","347512927.799834","13975167433.48628800"
"2023-02-06 00:00:00 UTC+0","0.38207155","309250846.750540","13389705345.24759100"
"2023-02-05 00:00:00 UTC+0","0.39240615","329307627.590741","13751881656.97780000"
"2023-02-04 00:00:00 UTC+0","0.39898059","245293917.120203","13982282912.66229000"
"2023-02-03 00:00:00 UTC+0","0.40387401","374060768.704364","14153772986.67419200"
"2023-02-02 00:00:00 UTC+0","0.39721938","549367860.031373","13920561306.52703300"
"2023-02-01 00:00:00 UTC+0","0.39653391","454255492.840172","13896539040.15096900"
"2023-01-31 00:00:00 UTC+0","0.39059546","425180805.320363","13688426182.31674600"
"2023-01-30 00:00:00 UTC+0","0.37256579","385442826.978086","13056575916.52001000"
"2023-01-29 00:00:00 UTC+0","0.39684199","326332884.254513","13907335687.91650400"
"2023-01-28 00:00:00 UTC+0","0.38244477","338900827.169562","13402784850.07371100"
"2023-01-27 00:00:00 UTC+0","0.38921444","337938376.838659","13640028130.16995600"
"2023-01-26 00:00:00 UTC+0","0.38002493","477866956.151154","13317981499.18195300"
"2023-01-25 00:00:00 UTC+0","0.37365317","387878616.636903","13094683170.20224000"
"2023-01-24 00:00:00 UTC+0","0.35878012","349239080.829784","12573456812.76814300"
"2023-01-23 00:00:00 UTC+0","0.37514893","477808541.987700","13147101958.99940100"
"2023-01-22 00:00:00 UTC+0","0.37656802","599237745.256695","13196834041.65787500"
"2023-01-21 00:00:00 UTC+0","0.36870299","604158920.415332","12921204128.17170300"
"2023-01-20 00:00:00 UTC+0","0.36466967","369155895.643709","12779856302.93286700"
"2023-01-19 00:00:00 UTC+0","0.33810034","246793356.542274","11848733506.26597800"
"2023-01-18 00:00:00 UTC+0","0.32688087","454885896.896598","11455546741.43060300"
"2023-01-17 00:00:00 UTC+0","0.34526601","290527148.289458","12099854477.17480000"
"2023-01-16 00:00:00 UTC+0","0.35027366","407217270.423883","12275347770.27233100"
"2023-01-15 00:00:00 UTC+0","0.35076098","369200155.428881","12292425774.97482000"
"2023-01-14 00:00:00 UTC+0","0.35224113","774298706.923199","12344297632.95416600"
"2023-01-13 00:00:00 UTC+0","0.34584771","384433424.144605","12120240250.59602500"
"2023-01-12 00:00:00 UTC+0","0.32959570","512722703.349115","11550688342.89540700"
"2023-01-11 00:00:00 UTC+0","0.32330600","325686002.463037","11330265414.43202000"
"2023-01-10 00:00:00 UTC+0","0.32253804","409129764.906421","11303352313.56166800"
"2023-01-09 00:00:00 UTC+0","0.31711518","984559427.927150","11113308104.25325000"
"2023-01-08 00:00:00 UTC+0","0.29718620","420612898.133050","10414896428.06793800"
"2023-01-07 00:00:00 UTC+0","0.27675643","171742107.800420","9698934843.09027700"
"2023-01-06 00:00:00 UTC+0","0.27865403","334309683.029552","9439944979.11200000"
"2023-01-05 00:00:00 UTC+0","0.26900728","220277386.731271","9386328191.02210400"
"2023-01-04 00:00:00 UTC+0","0.26782272","321656929.432297","8866077129.56551400"
"2023-01-03 00:00:00 UTC+0","0.25274853","186061453.166147","8909442495.77296800"
"2023-01-02 00:00:00 UTC+0","0.25349430","180218468.029608","8760815157.93734700"
"2023-01-01 00:00:00 UTC+0","0.24977648","120358019.035574","8639667066.71335800"
"2022-12-31 00:00:00 UTC+0","0.24558897","160284790.300166","8607991177.83196800"
"2022-12-30 00:00:00 UTC+0","0.24562252","185092968.013757","8562205774.72790500"
"2022-12-29 00:00:00 UTC+0","0.24400512","253406643.044370","8706852770.63509200"
"2022-12-28 00:00:00 UTC+0","0.24809683","232278467.035258","9120634176.32661000"
"2022-12-27 00:00:00 UTC+0","0.26024683","179722703.621556","9291688438.03779600"
"2022-12-26 00:00:00 UTC+0","0.26542812","176930679.122831","9092589291.55371000"
"2022-12-25 00:00:00 UTC+0","0.25925025","129939967.940895","9108089569.82464000"
"2022-12-24 00:00:00 UTC+0","0.25930227","99806159.132775","9102643325.10074400"
"2022-12-23 00:00:00 UTC+0","0.25965524","199122308.206890","8992871450.40732000"
"2022-12-22 00:00:00 UTC+0","0.25660862","201076838.026404","8877957164.93898600"
"2022-12-21 00:00:00 UTC+0","0.25333584","230780456.227062","9090926650.08838500"
"2022-12-20 00:00:00 UTC+0","0.25884335","213019439.785655","8873184620.70044700"
"2022-12-19 00:00:00 UTC+0","0.25275933","230924255.871933","9380446763.92505500"
"2022-12-18 00:00:00 UTC+0","0.26596142","195428221.670554","9371061912.52424000"
"2022-12-17 00:00:00 UTC+0","0.26701163","363168145.192175","9209359368.25908700"
"2022-12-16 00:00:00 UTC+0","0.26378973","471688412.526750","10507439028.02961700"
"2022-12-15 00:00:00 UTC+0","0.30003068","251682691.239287","10807853982.68881800"
"2022-12-14 00:00:00 UTC+0","0.30802135","274398284.028108","10947773351.02831500"
"2022-12-13 00:00:00 UTC+0","0.31383854","341582596.351508","10765213994.41295600"
"2022-12-12 00:00:00 UTC+0","0.30693321","194782146.082513","10795338642.16431800"
"2022-12-11 00:00:00 UTC+0","0.30849746","139124637.160233","10955129108.92272400"
"2022-12-10 00:00:00 UTC+0","0.31370534","97868277.120124","10947127564.14212600"
"2022-12-09 00:00:00 UTC+0","0.31288491","170739305.526971","11042204197.99165700"
"2022-12-08 00:00:00 UTC+0","0.31528460","186161054.709836","10911580962.25035300"
"2022-12-07 00:00:00 UTC+0","0.31129409","247463133.721007","11171270420.65604400"
"2022-12-06 00:00:00 UTC+0","0.31935142","168285921.063797","11229740361.42465800"
"2022-12-05 00:00:00 UTC+0","0.32148077","231874319.180641","11337246348.08319500"
"2022-12-04 00:00:00 UTC+0","0.32439719","193835525.995675","11266463422.23116700"
"2022-12-03 00:00:00 UTC+0","0.32177061","245297220.396349","11217744518.44936200"
"2022-12-02 00:00:00 UTC+0","0.32107007","208495800.207834","11049222186.19926500"
"2022-12-01 00:00:00 UTC+0","0.31673422","223302015.291718","11241301722.29082100"
"2022-11-30 00:00:00 UTC+0","0.32039183","289249754.921070","10871692878.15709300"
"2022-11-29 00:00:00 UTC+0","0.31038653","200010550.942978","10761215051.14445900"
"2022-11-28 00:00:00 UTC+0","0.30657018","306112748.266147","11002188040.75624800"
"2022-11-27 00:00:00 UTC+0","0.31229881","173175965.419644","11008659410.72172500"
"2022-11-26 00:00:00 UTC+0","0.31335583","233529939.707729","11085465954.12738600"
"2022-11-25 00:00:00 UTC+0","0.31459992","246948816.296473","11115483394.81256700"
"2022-11-24 00:00:00 UTC+0","0.31641618","272851708.098959","11202669269.72090700"
"2022-11-23 00:00:00 UTC+0","0.31891576","357026434.296660","10978554936.15271000"
"2022-11-22 00:00:00 UTC+0","0.31159974","348090124.711998","10711858132.64394600"
"2022-11-21 00:00:00 UTC+0","0.30478671","464431935.495474","10999857007.73569100"
"2022-11-20 00:00:00 UTC+0","0.31199575","266601407.587327","11538888613.65879400"
"2022-11-19 00:00:00 UTC+0","0.32818176","182589117.023371","11463611476.63801600"
"2022-11-18 00:00:00 UTC+0","0.32591168","255045754.334216","11413410277.38038300"
"2022-11-17 00:00:00 UTC+0","0.32471543","266778398.688112","11685096496.96287700"
"2022-11-16 00:00:00 UTC+0","0.33232904","322634750.368395","11858620450.33373500"
"2022-11-15 00:00:00 UTC+0","0.33682299","360734783.047962","11680062072.09669900"
"2022-11-14 00:00:00 UTC+0","0.33104202","550417641.990478","11537810805.96791800"
"2022-11-13 00:00:00 UTC+0","0.32915663","464179334.355985","11909550599.84657000"
"2022-11-12 00:00:00 UTC+0","0.33912285","475689830.113124","12444528721.08047000"
"2022-11-11 00:00:00 UTC+0","0.35455275","664782696.162321","12938175177.24457400"
"2022-11-10 00:00:00 UTC+0","0.36799938","1543254028.003802","11086726499.35976000"
"2022-11-09 00:00:00 UTC+0","0.31769850","1554154805.045397","13126700296.84207700"
"2022-11-08 00:00:00 UTC+0","0.37109431","1626952808.191443","14151650831.07072400"
"2022-11-07 00:00:00 UTC+0","0.40529790","612681103.961461","14171602326.78160900"
"2022-11-06 00:00:00 UTC+0","0.40372501","536197047.327843","14968764185.77657900"
"2022-11-05 00:00:00 UTC+0","0.42630487","752279067.809101","14770772848.80776000"
"2022-11-04 00:00:00 UTC+0","0.42195791","999999207.972331","13636465621.52571700"
"2022-11-03 00:00:00 UTC+0","0.38961732","456960965.640157","13531395048.58460600"
"2022-11-02 00:00:00 UTC+0","0.38565826","798027488.738824","14046284574.96023600"
"2022-11-01 00:00:00 UTC+0","0.40143646","480157689.766012","14239209401.85819600"
"2022-10-31 00:00:00 UTC+0","0.40815596","616442415.880022","14192539385.42671800"
"2022-10-30 00:00:00 UTC+0","0.40556360","598502422.293908","14641239556.10351800"
"2022-10-29 00:00:00 UTC+0","0.42126108","916926024.780083","14152659906.88777000"
"2022-10-28 00:00:00 UTC+0","0.40433132","711512239.999516","13643453921.01043500"
"2022-10-27 00:00:00 UTC+0","0.38838555","766282255.717810","14116657054.03814300"
"2022-10-26 00:00:00 UTC+0","0.40317575","888585034.106992","14125111627.50272600"
"2022-10-25 00:00:00 UTC+0","0.40101106","1444698900.520795","12514592960.48660700"
"2022-10-24 00:00:00 UTC+0","0.35771800","440362421.230829","12679018038.41286300"
"2022-10-23 00:00:00 UTC+0","0.36194735","496442301.993258","12322276862.64545200"
"2022-10-22 00:00:00 UTC+0","0.35133205","392694887.790658","12240818816.61279900"
"2022-10-21 00:00:00 UTC+0","0.34913523","538396083.938914","11498614666.31761000"
"2022-10-20 00:00:00 UTC+0","0.34004886","521934238.492337","11852415892.09755700"
"2022-10-19 00:00:00 UTC+0","0.34983941","472416515.601807","12256641766.95576000"
"2022-10-18 00:00:00 UTC+0","0.36208521","469301247.072903","12609605254.11135300"
"2022-10-17 00:00:00 UTC+0","0.37242538","394831976.470398","12515578717.08945000"
"2022-10-16 00:00:00 UTC+0","0.37022671","369686543.372707","12309037704.75999600"
"2022-10-15 00:00:00 UTC+0","0.36394494","380828272.058108","12392689792.86326200"
"2022-10-14 00:00:00 UTC+0","0.36660428","641552388.876268","12791915350.82871400"
"2022-10-13 00:00:00 UTC+0","0.37724303","1202219204.174196","12901537611.63719600"
"2022-10-12 00:00:00 UTC+0","0.39087219","381206644.908770","13198595290.31068400"
"2022-10-11 00:00:00 UTC+0","0.40207283","433727773.126124","13653344259.45395900"
"2022-10-10 00:00:00 UTC+0","0.42267552","244792009.014605","14290398884.44241700"
"2022-10-09 00:00:00 UTC+0","0.42219844","256034560.830253","14276638995.58967600"
"2022-10-08 00:00:00 UTC+0","0.42529810","376520586.220426","14372895277.92021600"
"2022-10-07 00:00:00 UTC+0","0.42899114","373891185.470304","14516473487.04798300"
"2022-10-06 00:00:00 UTC+0","0.43145491","386899877.849262","14592010193.09606700"
"2022-10-05 00:00:00 UTC+0","0.43641161","389554924.536248","14750681909.15024200"
"2022-10-04 00:00:00 UTC+0","0.42842288","396923709.158018","14489425802.19616000"
"2022-10-03 00:00:00 UTC+0","0.42033583","349880389.833377","14166555661.59858500"
"2022-10-02 00:00:00 UTC+0","0.43090750","275605662.643377","14572943700.77581400"
"2022-10-01 00:00:00 UTC+0","0.43442606","476695048.215369","14696613225.45377200"
"2022-09-30 00:00:00 UTC+0","0.43797702","451700955.310126","14806691717.48292000"
"2022-09-29 00:00:00 UTC+0","0.43844590","507181125.797775","14823431642.06531700"
"2022-09-28 00:00:00 UTC+0","0.44253493","575411543.574594","14974356860.25573500"
"2022-09-27 00:00:00 UTC+0","0.44676799","527803459.193104","15075736600.03212500"
"2022-09-26 00:00:00 UTC+0","0.44730099","447022381.277092","15119251766.60145800"
"2022-09-25 00:00:00 UTC+0","0.45287070","495364665.529106","15316824192.49042300"
"2022-09-24 00:00:00 UTC+0","0.46267754","840576833.517799","15705053312.77471400"
"2022-09-23 00:00:00 UTC+0","0.46022275","639659167.830416","15552763941.80779600"
"2022-09-22 00:00:00 UTC+0","0.44199914","1000019241.032692","14927028910.26723000"
"2022-09-21 00:00:00 UTC+0","0.44211061","458720063.432248","14971439823.89988900"
"2022-09-20 00:00:00 UTC+0","0.45470699","652710345.440842","15380850389.89170300"
"2022-09-19 00:00:00 UTC+0","0.44857649","558733055.793830","15177820354.66849700"
"2022-09-18 00:00:00 UTC+0","0.48773802","442079343.122879","16481081019.23323000"
"2022-09-17 00:00:00 UTC+0","0.47427589","471827719.712633","16036352648.16865300"
"2022-09-16 00:00:00 UTC+0","0.46653351","563333171.396457","15787367090.02336500"
"2022-09-15 00:00:00 UTC+0","0.48223183","626860025.973645","16255726044.60442200"
"2022-09-14 00:00:00 UTC+0","0.46558511","871818623.872408","15757149494.53332700"
"2022-09-13 00:00:00 UTC+0","0.50061179","736124582.716394","16929934732.47397800"
"2022-09-12 00:00:00 UTC+0","0.50857174","602005606.885805","17203617072.33247000"
"2022-09-11 00:00:00 UTC+0","0.51256626","846515848.166846","17349135568.20951500"
"2022-09-10 00:00:00 UTC+0","0.50212766","735761266.585142","16883909775.07876400"
"2022-09-09 00:00:00 UTC+0","0.48003672","546946753.377234","16225891068.95675500"
"2022-09-08 00:00:00 UTC+0","0.47983175","596467887.437439","16275716122.45595000"
"2022-09-07 00:00:00 UTC+0","0.46431246","840012624.930699","15710782585.77587000"
"2022-09-06 00:00:00 UTC+0","0.49978190","563073797.677026","16869479136.03484500"
"2022-09-05 00:00:00 UTC+0","0.50261125","771344282.134882","16979205843.87622800"
"2022-09-04 00:00:00 UTC+0","0.48029154","669578779.885310","16272187678.98457100"
"2022-09-03 00:00:00 UTC+0","0.45489577","445202474.122114","15371731935.34086200"
"2022-09-02 00:00:00 UTC+0","0.45858826","488499192.282555","15490616058.46034800"
"2022-09-01 00:00:00 UTC+0","0.44667264","442697001.130009","15116206759.44907200"
"2022-08-31 00:00:00 UTC+0","0.45266997","545010438.782854","15340224310.07209600"
"2022-08-30 00:00:00 UTC+0","0.45175696","495542633.829733","15311579937.34034300"
"2022-08-29 00:00:00 UTC+0","0.43175497","422733249.414459","14635063104.04961800"
"2022-08-28 00:00:00 UTC+0","0.45184687","611619788.937878","15255653329.04104000"
"2022-08-27 00:00:00 UTC+0","0.43246780","1067566966.684300","14532909604.99763700"
"2022-08-26 00:00:00 UTC+0","0.46564881","455105017.351288","15769622061.03682700"
"2022-08-25 00:00:00 UTC+0","0.45848733","419728029.650071","15498632416.57211000"
"2022-08-24 00:00:00 UTC+0","0.46619724","496523434.940955","15758641592.15292400"
"2022-08-23 00:00:00 UTC+0","0.46103967","652365390.959614","15558968017.80261600"
"2022-08-22 00:00:00 UTC+0","0.46493736","572942227.188354","15737082239.76690700"
"2022-08-21 00:00:00 UTC+0","0.45216524","712605130.573029","15287373242.70164500"
"2022-08-20 00:00:00 UTC+0","0.45254722","1131869911.178255","15264620469.32385000"
"2022-08-19 00:00:00 UTC+0","0.51448688","574175563.340601","17412399056.99138000"
"2022-08-18 00:00:00 UTC+0","0.53930161","996531852.837862","18212548966.16253300"
"2022-08-17 00:00:00 UTC+0","0.55978500","680713342.753888","18927844549.39547000"
"2022-08-16 00:00:00 UTC+0","0.55245870","823679937.824700","18697412375.46549200"
"2022-08-15 00:00:00 UTC+0","0.57237917","1095775521.380512","19376950921.31594000"
"2022-08-14 00:00:00 UTC+0","0.56164912","881421106.568808","18995496380.33971400"
"2022-08-13 00:00:00 UTC+0","0.54183836","522563815.806489","18303954512.76234000"
"2022-08-12 00:00:00 UTC+0","0.53163149","729375747.156051","17990239681.06567000"
"2022-08-11 00:00:00 UTC+0","0.53779149","752169685.116842","18170907378.94254300"
"2022-08-10 00:00:00 UTC+0","0.51625944","620444997.526573","17443295978.71798700"
"2022-08-09 00:00:00 UTC+0","0.53745507","751185478.177296","18177212772.19856600"
"2022-08-08 00:00:00 UTC+0","0.52896023","484163038.006817","17891440238.04034800"
"2022-08-07 00:00:00 UTC+0","0.51286601","372928511.467479","17363035060.46068200"
"2022-08-06 00:00:00 UTC+0","0.51741809","545010350.801221","17481580237.73532000"
"2022-08-05 00:00:00 UTC+0","0.50238204","504318910.117801","16952714475.15926200"
"2022-08-04 00:00:00 UTC+0","0.50265940","557951652.216512","16997573338.70350600"
"2022-08-03 00:00:00 UTC+0","0.49996110","719111180.484194","16978007491.09273700"
"2022-08-02 00:00:00 UTC+0","0.51352696","661301555.269171","17347867527.21867400"
"2022-08-01 00:00:00 UTC+0","0.51832348","750223549.187541","17550498086.42470000"
"2022-07-31 00:00:00 UTC+0","0.52647847","1135684896.641058","17764182816.83077200"
"2022-07-30 00:00:00 UTC+0","0.52565689","1414352057.290119","17944907096.33059000"
"2022-07-29 00:00:00 UTC+0","0.51390914","1228761150.622926","17351452032.08138300"
"2022-07-28 00:00:00 UTC+0","0.50918805","1020763453.689992","17200487924.59785000"
"2022-07-27 00:00:00 UTC+0","0.46778939","775020107.214701","15833042011.24018700"
"2022-07-26 00:00:00 UTC+0","0.47827067","734819368.076270","16303401122.60617300"
"2022-07-25 00:00:00 UTC+0","0.51467564","914299114.440304","17504344263.58104300"
"2022-07-24 00:00:00 UTC+0","0.51876613","845507411.098232","17526372893.15473000"
"2022-07-23 00:00:00 UTC+0","0.48394201","778656829.780908","16342041083.86102000"
"2022-07-22 00:00:00 UTC+0","0.50001125","946813840.549018","16943428134.74863800"
"2022-07-21 00:00:00 UTC+0","0.49208029","1464714071.122451","16685743726.36899400"
"2022-07-20 00:00:00 UTC+0","0.51540989","1476504248.755394","17440738301.27521000"
"2022-07-19 00:00:00 UTC+0","0.49151459","1487025377.001062","16593812798.03415300"
"2022-07-18 00:00:00 UTC+0","0.44824453","635834402.533778","15219619231.24773800"
"2022-07-17 00:00:00 UTC+0","0.45691586","592906148.180677","15444621245.20594800"
"2022-07-16 00:00:00 UTC+0","0.44246354","675020078.899504","14953534950.34169600"
"2022-07-15 00:00:00 UTC+0","0.44136282","735765607.560690","14943454279.18665300"
"2022-07-14 00:00:00 UTC+0","0.43757173","895826599.113330","14797283957.64413000"
"2022-07-13 00:00:00 UTC+0","0.42051619","582880645.435732","14313569195.36208000"
"2022-07-12 00:00:00 UTC+0","0.43590194","716352185.974427","14760113239.82962200"
"2022-07-11 00:00:00 UTC+0","0.46337629","607755140.199407","15681229639.08106000"
"2022-07-10 00:00:00 UTC+0","0.47873807","658153260.028009","16212837851.51472000"
"2022-07-09 00:00:00 UTC+0","0.47114025","839958170.816769","15950017978.73413500"
"2022-07-08 00:00:00 UTC+0","0.47834081","631266505.708386","16218380750.27211400"
"2022-07-07 00:00:00 UTC+0","0.46256818","622876393.916013","15639819200.68229100"
"2022-07-06 00:00:00 UTC+0","0.45736639","748809018.003000","15459445603.81665000"
"2022-07-05 00:00:00 UTC+0","0.46935811","793591269.225143","15856014567.49326900"
"2022-07-04 00:00:00 UTC+0","0.45695555","435385002.465398","15446861108.26032400"
"2022-07-03 00:00:00 UTC+0","0.45745527","486237372.882182","15484756834.58899900"
"2022-07-02 00:00:00 UTC+0","0.45084680","772454995.631877","15336638274.54974700"
"2022-07-01 00:00:00 UTC+0","0.45469730","824504186.017502","15248112249.01714900"
"2022-06-30 00:00:00 UTC+0","0.46519718","724334193.776120","15747671034.55300900"
"2022-06-29 00:00:00 UTC+0","0.47018248","683911729.443548","15864801948.93528600"
"2022-06-28 00:00:00 UTC+0","0.48674612","677084429.924620","16456993692.48861500"
"2022-06-27 00:00:00 UTC+0","0.49141662","810306470.163596","16623658889.63795300"
"2022-06-26 00:00:00 UTC+0","0.49827481","625318461.189802","16869524880.15718300"
"2022-06-25 00:00:00 UTC+0","0.50265038","926847204.881988","17038833814.00964200"
"2022-06-24 00:00:00 UTC+0","0.48033662","696825811.828091","16255800327.53047400"
"2022-06-23 00:00:00 UTC+0","0.45933421","780350426.463788","15527121221.56214300"
"2022-06-22 00:00:00 UTC+0","0.47999116","953739373.137833","16226255962.93925000"
"2022-06-21 00:00:00 UTC+0","0.49276445","1017220562.483222","16715183294.15661200"
"2022-06-20 00:00:00 UTC+0","0.48382936","1022208856.683351","16276345714.24615300"
"2022-06-19 00:00:00 UTC+0","0.45788996","1177664753.381447","15431066872.74820000"
"2022-06-18 00:00:00 UTC+0","0.48840229","818801818.742252","16517893641.59173200"
"2022-06-17 00:00:00 UTC+0","0.47583910","1166873169.033137","16118020967.69557400"
"2022-06-16 00:00:00 UTC+0","0.53256404","2198550476.914630","17959119805.41293000"
"2022-06-15 00:00:00 UTC+0","0.48545919","2064049915.314382","16414271850.93648500"
"2022-06-14 00:00:00 UTC+0","0.46142156","2259176775.527118","15528588225.30546200"
"2022-06-13 00:00:00 UTC+0","0.50239878","1293077699.833531","17023647989.45219400"
"2022-06-12 00:00:00 UTC+0","0.55401506","1073933689.768273","18703983406.59198400"
"2022-06-11 00:00:00 UTC+0","0.57478892","1027706322.644688","19451246646.80955500"
"2022-06-10 00:00:00 UTC+0","0.63285471","858777542.378959","21414878398.51520000"
"2022-06-09 00:00:00 UTC+0","0.64262145","1579935267.147667","21733626216.68671400"
"2022-06-08 00:00:00 UTC+0","0.61690051","1346099448.552344","20863737286.42599000"
"2022-06-07 00:00:00 UTC+0","0.60814515","1318274801.680996","20641927010.03288300"
"2022-06-06 00:00:00 UTC+0","0.56762807","417600832.845219","19252585858.21193000"
"2022-06-05 00:00:00 UTC+0","0.56687167","492620235.769847","19061063639.60704400"
"2022-06-04 00:00:00 UTC+0","0.56022554","827381308.887028","18946974767.65092500"
"2022-06-03 00:00:00 UTC+0","0.58699849","1148916329.802348","19880524128.35388600"
"2022-06-02 00:00:00 UTC+0","0.55367798","1272220535.927890","18744362732.21837000"
"2022-06-01 00:00:00 UTC+0","0.63082508","2809963269.404745","21403006491.15746300"
"2022-05-31 00:00:00 UTC+0","0.57066367","1005116302.311713","19316903359.66667000"
"2022-05-30 00:00:00 UTC+0","0.48182380","374779227.120020","16291452374.03723500"
"2022-05-29 00:00:00 UTC+0","0.46643169","379559254.684818","15820886950.50049600"
"2022-05-28 00:00:00 UTC+0","0.45583605","806316121.132965","15376990672.24219500"
"2022-05-27 00:00:00 UTC+0","0.48285164","744867891.198471","16364002617.03952800"
"2022-05-26 00:00:00 UTC+0","0.51434988","462766230.337714","17398748801.04333500"
"2022-05-25 00:00:00 UTC+0","0.52139963","548214539.056527","17625461349.81140500"
"2022-05-24 00:00:00 UTC+0","0.51393005","640897589.896788","17359814467.10205500"
"2022-05-23 00:00:00 UTC+0","0.54329841","421346255.981296","18382284485.75812000"
"2022-05-22 00:00:00 UTC+0","0.52949202","356628251.044233","17907559108.18683000"
"2022-05-21 00:00:00 UTC+0","0.51836945","634853511.547018","17533911904.77540000"
"2022-05-20 00:00:00 UTC+0","0.53489846","830096519.467872","18099222175.63426600"
"2022-05-19 00:00:00 UTC+0","0.50699493","806419307.024298","17162201162.92249100"
"2022-05-18 00:00:00 UTC+0","0.57936725","826573979.047094","19627472575.98355500"
"2022-05-17 00:00:00 UTC+0","0.55729235","1094571216.410403","18840988244.34967400"
"2022-05-16 00:00:00 UTC+0","0.59773233","922868708.541802","20211047769.93922400"
"2022-05-15 00:00:00 UTC+0","0.54113548","975136542.412315","18236404472.77306400"
"2022-05-14 00:00:00 UTC+0","0.52994734","1791950376.754285","17889561170.31842800"
"2022-05-13 00:00:00 UTC+0","0.47537764","2590169979.449191","16116047160.54008500"
"2022-05-12 00:00:00 UTC+0","0.51638181","2453060222.833718","16938551696.59560800"
"2022-05-11 00:00:00 UTC+0","0.62940829","2117411074.709806","21201814151.97588300"
"2022-05-10 00:00:00 UTC+0","0.61629658","2106558355.215503","20913667251.20072000"
"2022-05-09 00:00:00 UTC+0","0.74098937","994024088.189466","25075364017.60732300"
"2022-05-08 00:00:00 UTC+0","0.76409686","715282757.356307","25894707553.50980000"
"2022-05-07 00:00:00 UTC+0","0.78608999","1197670447.358724","26584156717.79846000"
"2022-05-06 00:00:00 UTC+0","0.79296942","1660085406.152226","25432773607.18915000"
"2022-05-05 00:00:00 UTC+0","0.89592804","1380775100.616828","28751156734.12401000"
"2022-05-04 00:00:00 UTC+0","0.77280257","595809898.230581","24780988986.16059500"
"2022-05-03 00:00:00 UTC+0","0.78305076","738951709.095262","25069143084.12341000"
"2022-05-02 00:00:00 UTC+0","0.79025302","861447579.826247","25340561982.79399500"
"2022-05-01 00:00:00 UTC+0","0.75806428","787135961.948440","24181808100.75781200"
"2022-04-30 00:00:00 UTC+0","0.80622176","794628783.319173","25935835072.43783600"
