Date,Price,Return,Log_Return,MA_7,Vol_7,MA_14,Vol_14,MA_30,Vol_30,MA_90,Vol_90
2018-11-16,5686.54113106,-0.01763313109919129,-0.017790446811032368,6222.680252164285,0.03449121539093409,6334.214406249286,0.026746063297342932,6402.726199854666,0.01932291338160443,6533.364842911444,0.021752352054563575
2018-11-17,5609.95618233,-0.01346775605151107,-0.013559268854946183,6107.8479869871435,0.034446020830236214,6275.965449055714,0.026424339298536197,6368.533344849334,0.019359713486837644,6524.785905032777,0.02160413850390467
2018-11-18,5599.19159569,-0.001918836135281321,-0.001920679459740171,5989.175530361428,0.03403571569153658,6219.608435297143,0.02648420867772213,6337.922695115334,0.019224970734527037,6515.049211432999,0.02153817048714929
2018-11-19,5638.86148145,0.007084930937268696,0.00705995073335508,5875.543656721429,0.03473298726072618,6168.736973896428,0.026826759601151676,6309.757152181333,0.01934799373646096,6508.337867466889,0.021238189578804547
2018-11-20,4889.19785924,-0.13294591907890385,-0.14265392707534197,5658.0928600114285,0.05449535700529836,6059.719434660714,0.04219497614585218,6254.974455810001,0.03026602225672032,6490.803713343888,0.025062963066026237
2018-11-21,4450.71145442,-0.08968473304701974,-0.09396429226913838,5380.438885462857,0.05537927787221282,5915.138303523571,0.04538471202874775,6185.675836911667,0.03358595283338538,6469.848770314,0.0266270977060664
2018-11-22,4613.44841218,0.03656425706914468,0.035911645250129354,5212.558302338572,0.05941444300949674,5775.0416772300005,0.04716322509488897,6122.371148674332,0.034710788777305365,6448.653022468556,0.02674129008906834
2018-11-23,4307.38873172,-0.06634076142522138,-0.06864374825029884,5015.536531004285,0.06052740320332589,5619.1083915842855,0.04835166123277959,6050.190784377,0.03614230774529107,6422.242017885333,0.027374007286777816
2018-11-24,4376.9049468,0.016138830138101357,0.016009983658085147,4839.3863544999995,0.0634305414145601,5473.6171707435715,0.04961897244319994,5980.039496285,0.03644192633044188,6396.029449988444,0.027430462367880694
2018-11-25,3895.83681296,-0.10991057372441093,-0.11643334234228853,4596.049956967143,0.06760253201211704,5292.612743664286,0.05363461074015588,5894.627672655666,0.04050699123017293,6364.5577701032225,0.029596358920931598
2018-11-26,4039.83655114,0.03696246662616032,0.03629573440351308,4367.617824065715,0.07246122264884661,5121.5807403935705,0.0562390259545401,5813.661343528,0.04153352469109507,6332.654887016445,0.029735848045088914
2018-11-27,3811.92352927,-0.05641639679845101,-0.0580703084525549,4213.7214912128575,0.061828364612348044,4935.907175612143,0.05601829958715419,5725.490173330667,0.04214204362250274,6296.387555062666,0.030047965528357225
2018-11-28,3832.9245159,0.005509288543892099,0.00549416792424573,4125.466214281429,0.057673809881013234,4752.952549872142,0.05642141049412975,5637.210219138334,0.04217228509089154,6260.678394713999,0.030073249374538875
2018-11-29,4267.24362899,0.11331272277560567,0.10734000567213897,4076.0083881114288,0.0748709171597814,4644.283345225,0.06589535291744657,5569.6967426403335,0.048272738058551895,6230.046156067444,0.032608049908394124
2018-11-30,4279.47559255,0.0028664788382133377,0.0028623783219092758,4072.0207968014283,0.07042483061442073,4543.778663902857,0.06616679416409664,5501.286535461667,0.04823369272891132,6199.511092880222,0.03261347854138942
2018-12-01,4009.68957983,-0.06304183932948748,-0.06511665017341528,4019.561458662857,0.0739003303057334,4429.473906581428,0.06722266227090039,5422.718851137667,0.04900240842787775,6163.937968568667,0.033010657063692536
2018-12-02,4189.573823,0.04486238637396611,0.04388518906477579,4061.5238886685715,0.06110777376282181,4328.786922817857,0.0694014115330711,5349.7055461653335,0.050099632325823075,6129.319091035332,0.03338461813171113
2018-12-03,4124.59354864,-0.01550999626818117,-0.01563153460425859,4073.6320311685713,0.060753771296165,4220.624927617143,0.06902947970719188,5273.010611685333,0.04996146521924934,6094.471269168556,0.033400967458403714
2018-12-04,3878.83923478,-0.05958267425914798,-0.06143153868664797,4083.19141767,0.06129239849286364,4148.456454441429,0.06223198903231964,5189.365593234334,0.05063876789852555,6055.797671855889,0.033814377130186736
2018-12-05,3943.69281207,0.016719841520752787,0.016581603718615057,4099.01545998,0.06148275866757987,4112.240837130715,0.0587558206339274,5109.119955601333,0.050949218702384426,6024.450627836889,0.032959020721981154
2018-12-06,3751.6919664,-0.048685547992573186,-0.04991061703457156,4025.3652224671428,0.04142536462247618,4050.686805289286,0.05831055283455051,5020.328240863334,0.0511013684650776,5993.932987323445,0.033080693093274376
2018-12-07,3466.76386377,-0.07594656096017594,-0.07898537455411692,3909.263546927143,0.045484635659155816,3990.642171864286,0.0590374575999823,4920.058793311001,0.05198471298582996,5961.365709473778,0.03388929737386772
2018-12-08,3408.52361704,-0.01679960015121018,-0.01694231404936275,3823.3826951,0.0429605432431422,3921.4720768814286,0.05840699230257866,4814.516207869334,0.05157416528927452,5930.55825576589,0.03378038711590097
2018-12-09,3424.70586066,0.004747581486336472,0.004736347264241658,3714.1158433371425,0.034345839967893914,3887.8198660028575,0.05192251570795078,4712.324578866,0.05176194791834368,5899.046489705889,0.03374018714788283
2018-12-10,3550.5464339,0.03674492886689795,0.036085928757323416,3632.1091126600004,0.04224840013669815,3852.8705719142854,0.051908078650999355,4616.883392043667,0.05276831288973604,5868.406611475667,0.03401207625027713
2018-12-11,3433.80844043,-0.03287888093939739,-0.033431538982814146,3568.533284895714,0.039217660824744906,3825.862351282857,0.050581576252895104,4517.013713655668,0.05268627895463864,5836.794293373444,0.03413151779996197
2018-12-12,3378.80877841,-0.01601710257696043,-0.016146762748570964,3487.8355658014284,0.036437453719858584,3793.425512890714,0.0505233406078685,4415.164519704999,0.05255575066422042,5803.9968993777775,0.03411291981642562
2018-12-13,3438.10007353,0.017547987769790607,0.01739579964981175,3443.036723962857,0.03672786729895763,3734.2009732150004,0.037726705448050506,4316.056074282334,0.052921744657935914,5770.126215412666,0.034048796731020604
2018-12-14,3294.63615655,-0.04172767339861083,-0.042623275643677516,3418.4470515028574,0.028009646640669236,3663.855299215,0.03801628476651275,4212.734303625333,0.05298212582842326,5734.510925434111,0.034238235414523
2018-12-15,3216.62714991,-0.023677578625764806,-0.023962397353832543,3391.0332704842854,0.028530119097714288,3607.207982792143,0.03580631397790647,4127.001458820667,0.0511033923381986,5697.693214363889,0.034260842528403467
2018-12-16,3221.97620371,0.0016629387089983627,0.0016615575573908359,3362.0718909200004,0.028325400756530197,3538.0938671285717,0.03189742483522921,4044.8492945756666,0.05123079905539899,5661.201300036,0.03427169665416032
2018-12-17,3217.04683497,-0.001529920902061277,-0.0015310924260898418,3314.429091072857,0.02089176207680293,3473.2691018664286,0.03220212383634592,3965.085649663667,0.051309187694052925,5627.500467898778,0.03410409680688559
2018-12-18,3506.21701328,0.08988684130011948,0.08607387553087875,3324.7731729085713,0.04253116683928506,3446.653228902143,0.040692831199392335,3895.31983025,0.054858542022220375,5595.935442985778,0.03552148809411938
2018-12-19,3655.77504573,0.042655098610137276,0.041770439270036874,3364.339782525715,0.04375356341766583,3426.0876741635716,0.042382799184670916,3829.216949059333,0.055707852640814896,5565.624567481,0.03586908374373084
2018-12-20,3687.75055319,0.008746574135448437,0.008708544447999955,3400.0041367628573,0.04369790291606315,3421.520430362857,0.04052328423223243,3789.1687055243333,0.05097748809126542,5534.46751538,0.03582180566871233
2018-12-21,4065.09723801,0.10232435176332233,0.09742099751787592,3510.070005542857,0.04846481733281255,3464.258528522857,0.04292017859321343,3776.3148983106666,0.05241370364905651,5504.592657223,0.037281249640782006
2018-12-22,3846.22749799,-0.05384120654568758,-0.055344866242682755,3600.0129124114283,0.05507251168955246,3495.523091447857,0.0458886502631506,3750.7408678376664,0.05273614779252446,5472.361494167779,0.03763315803803206
2018-12-23,3960.56777341,0.02972790233540601,0.029294594851949185,3705.525993797143,0.05391905896627143,3533.7989423585714,0.04616952895935393,3739.1801692273334,0.051772509945574946,5441.800808852111,0.037816068909342214
2018-12-24,3941.61774016,-0.004784675918746983,-0.004796159124158095,3809.03612311,0.054260675057799336,3561.7326070914287,0.04574818959888951,3724.6705956726664,0.051667454625007,5412.305591375555,0.03779447597456155
2018-12-25,4021.99025535,0.020390743214672602,0.02018563552217678,3882.718014834286,0.047565551028794534,3603.745593871429,0.04423802505368539,3728.875710419,0.04761907365655667,5385.424243717889,0.03783616834436128
2018-12-26,3759.1784269,-0.0653437258084878,-0.06757643846823314,3897.4899264299997,0.056035663631794165,3630.9148544778573,0.04842761769956134,3719.5204396110003,0.04869060206985852,5355.384052513556,0.038365261308925314
2018-12-27,3781.61308159,0.0059679675030750445,0.005950229722362366,3910.8988590585714,0.056017159849814806,3655.4514979107144,0.04836403300257218,3718.510091355,0.0475735041486064,5322.905261800889,0.038114391492292704
2018-12-28,3587.70388014,-0.05127684860040471,-0.05263824959277663,3842.6998079342857,0.03900340846900817,3676.3849067385713,0.049178107890458914,3710.336070163,0.048500765520576625,5289.049016418333,0.03841442197097808
2018-12-29,3854.42109698,0.07434203762368274,0.07170841617116963,3843.8703220757147,0.04791009797825667,3721.9416172435713,0.05137131553928753,3696.575319096,0.045776579556384735,5258.475097546778,0.03933835493242675
2018-12-30,3778.19393989,-0.019776551438483336,-0.01997472457131977,3817.8169172871426,0.046649684131594406,3761.671455542143,0.05208864111481578,3679.865930674,0.045873630896884614,5226.832386255555,0.03935826915123616
2018-12-31,3809.72822864,0.008346392284700466,0.008311753756979456,3798.9755584985714,0.04695950261881824,3804.0058408042855,0.05194811042766928,3673.200552301,0.04448968610871552,5195.842241465333,0.03938490701346185
2019-01-01,3692.53156552,-0.030762473354126074,-0.03124557159218888,3751.91003138,0.04652630738858436,3817.3140231071425,0.048148953758386306,3656.6324770516667,0.04395500088884145,5164.374728883111,0.03947160304104608
2019-01-02,3794.26425374,0.02755093258239305,0.02717823558298349,3756.9222923571433,0.04148943757744205,3827.2061093935713,0.04739801887412261,3645.621500555,0.044243910560603804,5134.3191941566665,0.039625055894895296
2019-01-03,3872.17218422,0.02053307974087626,0.020325117971088602,3769.8593070185716,0.042079361052761076,3840.379083038571,0.04759906085352448,3645.399265536333,0.043040053586367116,5104.246642767112,0.03967570065406181
2019-01-04,3776.52580769,-0.024700961625565454,-0.025011148983907106,3796.833868097143,0.03715752685003501,3819.7668380157143,0.03882059355997314,3639.827032057,0.04317684042125832,5072.6392699201115,0.03970980369854312
2019-01-05,3815.26807988,0.010258707119414012,0.01020644371625501,3791.24057994,0.023426119658360837,3817.5554510078573,0.036254468695235874,3641.9462358396663,0.04224200414371123,5041.818641011222,0.03974419527446186
2019-01-06,3787.30785712,-0.007328508029999181,-0.007355493467803953,3792.5425681157144,0.02222449543612816,3805.1797427014285,0.03525882398058098,3652.6310356179997,0.03968943010156798,5010.735037723111,0.03974172741089064
