Date,Price,Volume,Market_cap,Return,Log_Return,MA_7,Vol_7,MA_14,Vol_14,MA_30,Vol_30,MA_90,Vol_90
2021-02-24,15.15827795,1244332504.036801,4014384609.485051,0.0509263133051614,0.04967197840472393,11.34651547,0.14798151756343939,10.104858992142857,0.12028346000751636,7.543792432333333,0.09694160676889739,4.000490631,0.10181053775905756
2021-02-25,17.47180364,653765450.524351,4630153132.806193,0.15262457237103244,0.1420415788726812,12.666497274285716,0.14093848171736398,10.708436385714284,0.1204025559253959,8.002385899333333,0.0984320586046245,4.173489504333333,0.10070960020995451
2021-02-26,13.81100907,528005152.612853,3670715311.0156097,-0.2095258535082758,-0.2351223281277499,13.351975337142857,0.18919804429811646,11.037781368571428,0.13955566191778151,8.3283234,0.10961703571812834,4.306286683,0.10368464526588321
2021-02-27,13.66893596,439215087.793658,3630663218.351275,-0.010286946397610297,-0.01034022271270807,13.67027056,0.17064830426045996,11.354933587857143,0.13985948012295824,8.660637547333332,0.1074287111614969,4.437159571888889,0.10375558904210387
2021-02-28,13.31096512,331645301.89716,3502097092.0348463,-0.02618863977763486,-0.02653766943347291,14.13687503,0.15912476460405872,11.683290409285714,0.1385648591944938,8.977089649,0.10828398928183006,4.563799817888889,0.1038971342161419
2021-03-01,13.03076907,388225411.00663,3482110143.44744,-0.02105001759631997,-0.021274728253542374,14.410784477142858,0.15911321981640478,11.99065732857143,0.1391683087367958,9.282636998333334,0.10883239124421305,4.686750063222222,0.10401990338470297
2021-03-02,15.03008569,392440888.403443,3973508157.319812,0.15343043908305565,0.14274049259401478,14.497406642857143,0.12477256750594845,12.432284490714286,0.1422967815644245,9.642523662333334,0.11023014895261746,4.831727508888889,0.10485911407094008
2021-03-03,14.01008625,225140396.160563,3703367097.5839825,-0.06786384728855122,-0.07027638836588723,14.333379257142857,0.12679216988977052,12.83994736357143,0.14267915159535358,9.967394251,0.11204331821088002,4.963868667666667,0.10525232612694747
2021-03-04,14.13100351,196774080.844339,3742765612.8392954,0.00863072916485419,0.008593697343760365,13.856122095714285,0.10730670909902645,13.261309685,0.142236893012654,10.285275208,0.11208649410905894,5.097582580888889,0.10519914841766392
2021-03-05,13.11502409,147658517.89297,3465889173.00098,-0.07189718828397629,-0.07461276384543325,13.756695670000001,0.07577115102075022,13.554335503571428,0.1450003342025127,10.547198641666666,0.11236504889827431,5.222655231333333,0.10466440521580607
2021-03-06,12.63107018,114430118.942305,3328224948.5193915,-0.03690072596732841,-0.03759878419748208,13.608429130000001,0.07674026459125736,13.639349845,0.12941731749814142,10.777518621333334,0.11270977056773175,5.341015340777778,0.10480243651710706
2021-03-07,13.06809551,151724548.432345,3455484976.176569,0.03459923219269134,0.03401413645737872,13.573733471428572,0.07788004916456093,13.855304250714285,0.12332594765398887,10.999246914,0.11145765045042412,5.465646384777777,0.10436205689704606
2021-03-08,13.91718705,176392184.7459,3683032789.5785527,0.06497439044199349,0.06295075233892611,13.70036461142857,0.08076617533993515,14.055574544285715,0.1217296321976258,11.239598224666667,0.11161057384299165,5.599941423222222,0.10435711871815441
2021-03-09,13.64022584,135033736.394285,3627821384.3008895,-0.019900660169685724,-0.02010134528103391,13.501813204285714,0.0514949320166973,13.999609923571429,0.0926490484687725,11.490350489,0.10980494871534253,5.732939836777778,0.10375795273491756
2021-03-10,14.86660709,167995189.731889,3948666694.2631745,0.08990916018440354,0.08609435348777783,13.624173324285715,0.057468082064278364,13.978776290714285,0.09485327432382146,11.763992735666669,0.10983492256488962,5.87962505611111,0.10390039420677695
2021-03-11,14.23353965,146460475.435415,3801048410.6381903,-0.04258318230699942,-0.043516436173203665,13.638821344285715,0.0608212448923222,13.747471720000002,0.08498461985963476,11.974819064666665,0.10661276054756035,6.020258742333334,0.1038119672821061
2021-03-12,15.97657142,296645197.902651,4251534865.370938,0.12245947338896834,0.11552223609740508,14.047613819999999,0.06533935701774576,13.902154745,0.07041003930762745,12.246033501,0.10786575414279832,6.181668766111111,0.1035930015057956
2021-03-13,14.59862313,234666311.889873,3904039878.018883,-0.08624805997330809,-0.09019614477217619,14.328692812857144,0.07565434037373238,13.968560971428571,0.0750863864511383,12.431930267666669,0.10734806017932924,6.327310693,0.10434107885468177
2021-03-14,15.31847866,187955914.458191,4102822643.2251086,0.049309823507992734,0.04813263710111215,14.65017612,0.07622219193013521,14.111954795714286,0.07521184583159458,12.635873579333333,0.1074674115726338,6.480109665888889,0.10433800995614209
2021-03-15,14.56731405,111823964.283825,3914890622.835212,-0.049036502036031826,-0.05027959996626796,14.743051405714287,0.07850754657296324,14.221708008571428,0.07653624023509567,12.813823884666668,0.1082101344438346,6.62429696411111,0.10466518507914964
2021-03-16,14.16336589,133187836.1555,3802503168.319744,-0.027729762577611283,-0.028121491123168862,14.817785698571429,0.07904399175155223,14.15979945142857,0.06497826371908275,12.995470427000003,0.1076459980972339,6.762190277888889,0.10455548835271475
2021-03-17,13.68931374,144943707.171302,3652666107.3940897,-0.03347030315263577,-0.03404325463159097,14.649600934285715,0.07109454175067945,14.136887129285714,0.06292677458796632,13.160859811666667,0.10806062105928242,6.894524769666667,0.10475114926206584
2021-03-18,14.27775626,118128026.422545,3813907144.3630457,0.042985538294778136,0.0420873104333217,14.655917592857142,0.07183355685600282,14.147369468571428,0.06394450879586613,13.341874839666668,0.10812957565193398,7.034524680111112,0.104367788037199
2021-03-19,14.26867568,98337016.850984,3818502582.108464,-0.0006359948884574473,-0.0006361972189985465,14.411932487142858,0.04906180592966719,14.22977315357143,0.06028961675439712,13.540737161333334,0.10708423000951821,7.174179092555556,0.10440169099476228
2021-03-20,14.1828667,86842533.956318,3784530964.203633,-0.0060138012752140035,-0.006031957004664967,14.35253871142857,0.03768991189492107,14.340615762142859,0.05908526517469144,13.739101684333333,0.10705920902974887,7.313229738555557,0.10434598753330297
2021-03-21,14.27580403,86343402.395933,3827195162.447837,0.00655278879551191,0.0065314126066313705,14.203585192857144,0.03047698546557689,14.42688065642857,0.0586573719211986,13.914539731,0.10624274423171774,7.454479246111111,0.10391298580421951
2021-03-22,14.30622975,79484161.871732,3820743747.1802936,0.0021312789063272497,0.002129010953294319,14.166287435714285,0.02511178016061817,14.454669420714286,0.05631121883521234,14.010051742666667,0.09530320765503265,7.596288237333334,0.10385608135995425
2021-03-23,14.87033748,326592283.755726,3996883816.28734,0.0394309150529335,0.03867336632184326,14.267283377142856,0.026569344000087158,14.542534537857142,0.05665357228051486,14.170905197666666,0.0919913516123889,7.744926611888888,0.10364352189180497
2021-03-24,14.19456779,133887151.902857,3797038254.7652097,-0.04544413944262404,-0.0465091141580154,14.339462527142857,0.0298172655771807,14.494531730714286,0.052964587081553105,14.273610692666667,0.0910814696563742,7.8892413315555565,0.10122441579009223
2021-03-25,13.60393816,147906709.02354,3673111725.4258575,-0.04160955365024188,-0.04250002000352682,14.24320279857143,0.029264517220904313,14.449560195714286,0.05290783877418564,14.246284280333333,0.07379259319791466,8.025246655444445,0.10098076215684895
2021-03-26,12.96452276,143844943.834949,3458196577.606995,-0.0470022277725497,-0.048142712972377044,14.056895238571428,0.03275216276951052,14.234413862857142,0.0400868499144533,14.173159107333333,0.07366091791511957,8.153231521555556,0.10125937165395935
2021-03-27,14.74905407,183730696.644504,3952457817.8285327,0.13764728120235104,0.1289623414415071,14.137779148571427,0.06604651331255916,14.24515893,0.051970283180166395,14.082400788333333,0.07261632692809152,8.302351446777777,0.10119783996249748
2021-03-28,16.56643725,282806957.30753,4447942286.04174,0.12322032120667381,0.11619984636815595,14.465012465714285,0.07920977336528269,14.334298829285714,0.06024764582008169,14.174248394333334,0.06500349961584784,8.471905859222224,0.10151907641460797
