Date,Price,Volume,Market_cap,Return,Log_Return,MA_7,Vol_7,MA_14,Vol_14,MA_30,Vol_30,MA_90,Vol_90
2024-03-31,0.5696367359016059,0.00032646268688201597,0.7350785969953006,0.4132125903110072,0.5725212610856953,0.5379429468890011,0.0014185504914980913,0.3687241872370577,0.0026773312365936447,0.2603342220284519,0.0023723629797936536,0.2594465543983353,0.0018023537491086961
2024-04-01,0.5701517148914941,0.0008033829849569691,0.7349496522609655,0.4140275439061292,0.5733159806914155,0.5380862712650849,0.001443067775140899,0.368857007374646,0.0026728032441795902,0.26029460948906813,0.002379417241765761,0.2594393191131661,0.0018068927964466099
2024-04-02,0.5703605016803734,0.001438059656630968,0.7365518306096399,0.4138470560243217,0.573140045139319,0.5382898936069882,0.0014401502370099586,0.3690645906973029,0.002665639356113685,0.26032428654771733,0.0023681572271691087,0.25942204091970567,0.001802469158104235
2024-04-03,0.5703322832885129,0.0012259597081254012,0.7409191167384266,0.4137074444437196,0.573003927154108,0.5386010563854042,0.001348523873251199,0.3691439904422813,0.002627345184452278,0.2602699877987389,0.0023339571161170468,0.2593920545167414,0.0017996012372198578
2024-04-04,0.5703058235499694,0.0012344382698857603,0.7470203433222228,0.4137084799329442,0.5730049368206697,0.5387855968935913,0.0013234375854552702,0.3692391076309569,0.0026255755405263995,0.26018062963526445,0.0023276245635006723,0.25934595868508703,0.0017947552860304542
2024-04-05,0.5703763695296207,0.001048080953561617,0.7502386449521385,0.413765616807214,0.5730606467721511,0.538694610812327,0.0008700939243720344,0.3688634173058687,0.001736212970467444,0.2602043738698545,0.0022695331521607443,0.25933007783400974,0.001779685506916434
2024-04-06,0.569929591648294,0.00038057962605564285,0.7514861212342746,0.4134609226289618,0.5727635151115387,0.5385587871372723,0.0009111489748740533,0.3685739149761962,0.0016621899653303251,0.2600559238848317,0.002179004828566968,0.2593042073963483,0.0017828147510958537
2024-04-07,0.5697697940128006,0.00035546274400529885,0.7519992969075663,0.4136299159099522,0.5729283282171892,0.5385901825694526,0.0006046670539076454,0.36855484639810054,0.0012103757865652763,0.25980898243363404,0.0021333716278728225,0.2592718866004118,0.0017831105492794766
2024-04-08,0.5696716691515862,0.0009105658132259573,0.7528168430939911,0.41366624501469423,0.5729637540613606,0.5384769144391957,0.0004137160649772889,0.36857539815947726,0.001191476292088387,0.2595695581669255,0.0021330064379544286,0.2592539771720359,0.0017775198260399814
2024-04-09,0.5693095331227098,0.0008881285639110069,0.7528042162804628,0.41351066194962693,0.5728120277775287,0.5382289354788821,0.00038188951426873795,0.3685450681361506,0.001213646328820666,0.2593920027633194,0.0020938165062674105,0.25922492860380286,0.001779652413738098
2024-04-10,0.5695214375242874,0.0009191259449146898,0.7538920298816366,0.4138489714563421,0.573141912471902,0.5380376141609218,0.00046827279355829226,0.36862701293765765,0.0011777645577452235,0.2593831940957192,0.001969240229133746,0.2592210521941096,0.001773496285980524
2024-04-11,0.5697430145191087,0.0007894565081395819,0.754567499040997,0.41385465218266904,0.5731474505196895,0.5379048178014969,0.0005341227599791564,0.36866239438230375,0.0011424082204979581,0.2593779705287784,0.0019700269320063048,0.25919269798428335,0.001754988750066279
2024-04-12,0.5728586953635546,0.0013064256726124115,0.7566056645446221,0.4155600019519536,0.5748081598113365,0.5384905295004523,0.002512938254254893,0.36900067624559485,0.002142251565088842,0.25961630797363444,0.0023725556083686516,0.2592588953153747,0.0019154036774460179
2024-04-13,0.5777251688776823,0.0009715864245640088,0.7597369631510831,0.41658497975675823,0.5758045765711559,0.5403299176746192,0.004113444900360537,0.37016553400186947,0.0036038911963394552,0.2603409017484819,0.0030969828286427385,0.25951900683615703,0.002208270892282363
2024-04-14,0.5713359680535828,0.0006559129145014939,0.7583546329751191,0.409981600513665,0.5693623477293308,0.5406994608045936,0.007069063393024962,0.37043968645935355,0.005566248415070116,0.26047339403643743,0.004186922528481017,0.259577501925071,0.0027156238478047976
2024-04-15,0.5701164618863654,0.0011377775447673807,0.758019572628368,0.4130063198861633,0.5723199811319867,0.5408044108900372,0.007155328757274636,0.3704339987739025,0.005619690644483178,0.2606226838383474,0.0041751812469780014,0.2595927229200221,0.0027320080268629834
2024-04-16,0.5703227572497118,0.001299657918421192,0.7607556330748058,0.4138455915981898,0.5731386174841026,0.5410434839467397,0.007145267543827979,0.3704279091242859,0.005619652213601228,0.26076118658049463,0.0041740157388468905,0.2596479783231578,0.002717146736882518
2024-04-17,0.5701152228351649,0.0011556589218415637,0.7650863269553768,0.4136018266697865,0.5729009362438253,0.5411835892457679,0.007149918099616111,0.37039288880252563,0.005621127508919394,0.2608306432009333,0.004168981640334899,0.2596928159977665,0.0027175427712858367
2024-04-18,0.5703888266572834,0.0012747937299813904,0.7673512236162231,0.413885242628465,0.5731772719595525,0.5413359704196998,0.007150683347729285,0.3704062804428747,0.005623941913344373,0.2609467320066683,0.004168346552606128,0.25972841843111905,0.0027146115899111737
2024-04-19,0.5709444545204325,0.0012034469057865943,0.7707520969579935,0.41405131373912935,0.573339147980612,0.5408842999576242,0.006666294922918258,0.37049793472102,0.005634290723620375,0.2610442236908348,0.004162462004234417,0.2597786811973548,0.002717851361331374
2024-04-20,0.5705197264212254,0.00042579627521570373,0.7722298062872669,0.41347401599978006,0.5727762858760751,0.5391841557278827,0.0048878081218985125,0.3705931464894987,0.005633501917685551,0.2611151552837896,0.004166610033294862,0.25982774696968036,0.002718233018732771
2024-04-21,0.5700225204883445,0.0003357084282925301,0.7727852227133062,0.41343125314102824,0.5727345758589185,0.538874244114182,0.0012045222199820686,0.3706339211324816,0.005642505441069385,0.260878341036229,0.003961693881086751,0.25987227647618827,0.0027197438504636554
2024-04-22,0.5699840299623367,0.0010598713113576152,0.7728051196150215,0.41370138856959116,0.5729980222725549,0.5388429964326091,0.0007800297567901144,0.3706843171209222,0.0056421057659749385,0.2607247333522573,0.003942267084219727,0.2599092150887894,0.0027193112555530165
2024-04-23,0.5696419585690322,0.0009506048369620727,0.776572635289095,0.41352253305760917,0.5728236056698015,0.5386823600864625,0.0007847275789014677,0.37073795031808965,0.005641543253393945,0.26070301338218016,0.003866782147264754,0.259917151789649,0.002716168591551868
