Date,Price,Volume,Market_cap,Return,Log_Return,MA_7,Vol_7,MA_14,Vol_14,MA_30,Vol_30,MA_90,Vol_90
2021-07-09,0.4499709407252885,0.08748936764533588,0.4516360174333056,0.20486519186344784,0.3467866096531735,0.4837702876275802,0.05077863829036655,0.4775416873878481,0.06565660243737287,0.5235012502899691,0.13052309440509863,0.6398792577698181,0.25789666493485697
2021-07-10,0.4532016202692385,0.08211043783354043,0.4545233873251447,0.23062162843552042,0.38053665913668216,0.48183430609932004,0.040121158439901695,0.4795603192145507,0.05482122633912984,0.5201339155462548,0.12973447543855654,0.6405534995297708,0.2578838335710049
2021-07-11,0.44813345246205083,0.058192419493475714,0.4494982902890735,0.22058180530679003,0.3675694545389341,0.47842681761693645,0.03874901839280826,0.4819325677739866,0.05323066443239543,0.5177177394642423,0.12700019545562707,0.6409260215683733,0.25756186030542627
2021-07-12,0.45059945194964574,0.045747106230200375,0.4520949962288473,0.22970463861041784,0.3793619928588866,0.47303056486045325,0.026857417408915042,0.48208892926704383,0.03456855493133806,0.5165937255349741,0.12324150848512198,0.6410665223600863,0.25704202254139025
2021-07-13,0.4407762075599997,0.06909776908329647,0.4419547922479737,0.21477760573042792,0.359964348281654,0.4682770691465121,0.02489020074967281,0.4817810076512841,0.03617626832289656,0.5145241343726009,0.12245421388120308,0.6405669482300966,0.2553921987701001
2021-07-14,0.42208236763434426,0.06392896839098007,0.42363425803182525,0.20351737962278513,0.3449759273480895,0.4608333695371941,0.030952670172265676,0.4790724471180609,0.03794840228732658,0.5106929716149877,0.11995776550403238,0.6396358104318751,0.25584650861299324
2021-07-15,0.4219548078010985,0.07313740307054181,0.42291348978816073,0.22653132826978664,0.3752820365880902,0.4539576216456939,0.0322899021805075,0.4760003117744042,0.037074882645057615,0.5067605955540246,0.11986448795780501,0.6385960011736659,0.25578455158476254
2021-07-16,0.40886113514258565,0.06496480659716115,0.41102716530816336,0.20974921632202578,0.3533098287886343,0.44790743718646164,0.029348980478082168,0.4731561027429132,0.03628441043879268,0.5024392763752447,0.12049753502456094,0.6376878899816387,0.2554348737869454
2021-07-17,0.3904779456411456,0.06550870814001364,0.39181140996785024,0.20215426194435163,0.3431400144460479,0.43867631103342286,0.030746388964115585,0.4674748074327875,0.030191679143765207,0.4985333524743451,0.11942501495049719,0.6367040492593941,0.25583990620053804
2021-07-18,0.3919633136344437,0.05846057220414049,0.39329854073733234,0.2287710503069306,0.37816408092335124,0.43040967741181574,0.034291601006792634,0.4615355672058569,0.029048110871814713,0.4945831756641769,0.11938640927789236,0.6362061933963683,0.25419752763932574
2021-07-19,0.39673563876684687,0.050772177501730055,0.3972371341817455,0.2333372667659112,0.3840041375254954,0.42248246878568985,0.03674308277442268,0.4547572212967887,0.021719479560114052,0.4916778575281748,0.11792186849285062,0.6361825949262581,0.25273171186851096
2021-07-20,0.3756826242639802,0.05642040324509102,0.3791473086922577,0.19774633373525374,0.3371707738091051,0.4129025600395628,0.04338314952676843,0.44746506419925397,0.027444334946294148,0.4883527929862854,0.12010570362577637,0.635541793804992,0.25280658348560703
2021-07-21,0.35262390315593367,0.09996205347849282,0.3547722746870583,0.19324496653854933,0.3310232038298879,0.40268026595685297,0.04911231995247347,0.43847744359277346,0.03390953134230521,0.4836029555346574,0.12149804366717755,0.6348163108590787,0.25348718846127577
2021-07-22,0.39209966578108374,0.11534347386263136,0.3917653583911763,0.2876336078640384,0.4500256947859952,0.398286445219504,0.10426890290834394,0.4327440210069556,0.08099089828177236,0.48351674129836925,0.10248710524540257,0.6349483961506277,0.2563744690279881
2021-07-23,0.3961196167011683,0.07765322410391723,0.3972969647767638,0.23228839709237384,0.3826668717957181,0.39641125909861136,0.10334386986551278,0.4287119679460475,0.0798802363094511,0.4840266411086814,0.10137786544378123,0.6351019203805915,0.2563864478210744
2021-07-24,0.40122796775686903,0.06009249466959938,0.40259577622847226,0.23373161295008824,0.38450626740921817,0.3979933540713085,0.09814865820817427,0.42482050327926957,0.08035389314977925,0.48345452876463624,0.09188565060679792,0.6355501844499668,0.2558183066653445
2021-07-25,0.4105669491772749,0.0631668765491413,0.4116772130805164,0.23939719632096026,0.3916817800210707,0.40073127571922346,0.0988732743010708,0.42200775656780243,0.0823355213969929,0.4818575696892806,0.08188690053883323,0.6362609023919651,0.2556827932557485
2021-07-26,0.41205051457659136,0.06878142733141189,0.4132049257908984,0.22866889873257143,0.3780328858069429,0.40298518624752266,0.09884963182884601,0.41912145128661443,0.0822498796281764,0.48132753532448025,0.0770830029007764,0.6362631783198798,0.24971941305250756
2021-07-27,0.41881925837230305,0.16427657279712707,0.4224533726955403,0.23566412202477566,0.38696189664080544,0.4093336617415438,0.08703185619032894,0.41747745114762436,0.0825001223387298,0.481416023518388,0.07668697527462806,0.6360197079264385,0.2487944811724126
2021-07-28,0.4248553750163196,0.11711662426085416,0.4257056399706648,0.23456643284115433,0.3855681020655593,0.4199640629882248,0.06319196013862885,0.417685076737246,0.0790535426599902,0.48053245873509015,0.06796923174564229,0.6357243835766349,0.24871486694745787
