Date,Price,Volume,Market_cap,Return,Log_Return,MA_7,Vol_7,MA_14,Vol_14,MA_30,Vol_30,MA_90,Vol_90
2020-12-24,0.0,7.653171888497571e-05,0.0,,,0.0,,0.0,,0.0,,0.0,
2020-12-25,0.0035267077837703442,6.195889935918285e-05,3.372802691482752e-05,0.5391155395754943,0.6038113537792819,0.0018113251137294728,,0.0018411487323405917,,0.0019248475049631342,,0.002098841240322946,
2020-12-26,0.006708500070229384,5.2365356478202145e-05,7.860563243478339e-05,0.5334812744382176,0.5984096161651972,0.0035045506398360404,0.0,0.003562253357527967,0.0,0.003724193687800248,0.0,0.004060836652644478,0.0
2020-12-27,0.007729451928350228,1.1687725156283278e-05,8.535218010995744e-05,0.5050160619895896,0.570878333783692,0.004613344997439539,0.046852042419777806,0.004689304106426817,0.06136588889317923,0.004902480256331276,0.07798366625826544,0.005345632687953683,0.09526966799067066
2020-12-28,0.019463402660626267,0.00010162925131869083,9.919689885167682e-05,0.6407468920485527,0.6986641428764491,0.007689255092035913,0.18144460216650737,0.007815859316495838,0.23765259147201562,0.008171168923096495,0.30200850526301903,0.008909789618772201,0.36895226150921046
2020-12-29,0.03198412267211717,2.5766165720584597e-06,0.0001914741213717555,0.6392434351782686,0.6972954136698909,0.011883418550335423,0.1961525048543758,0.01207908002488528,0.25691671477551586,0.01262819599511289,0.326489320086272,0.013769703042491921,0.39885953840779054
2020-12-30,0.030153018937391363,0.0001331988975536896,0.00019425668516393776,0.471990631153059,0.5384207277845839,0.01461054701204803,0.21661634889692308,0.014851110883483593,0.2837198574985361,0.015526243604265355,0.3605507078455715,0.01692971536701371,0.4404710355177513
2020-12-31,0.0300370005021863,0.00010934757190696214,0.00020557926490892938,0.4907038793499462,0.5568812604588024,0.019018281743418297,0.2111941428128875,0.016914991916999383,0.27661795800976624,0.01768394883911259,0.35152562616711586,0.01928246316634899,0.4294454377695302
2021-01-01,0.032677961432298674,9.332636896568414e-05,0.0002173465710343705,0.5211450078490717,0.586527770114721,0.023296038876999242,0.21324250989921167,0.0188266186804526,0.25738335432230824,0.01968247831227249,0.3270823248212528,0.02146164674710191,0.39958398965417613
2021-01-02,0.030335792305565573,5.756385956216076e-06,0.00021157058493310402,0.4665115256049305,0.5329809861182284,0.026763190551692795,0.232751299316033,0.020111370103917836,0.2618307889328598,0.021025634640990803,0.33273411708940437,0.0229262157000428,0.40648856850734033
2021-01-03,0.041949793236709776,3.9396828936398066e-05,0.00024131733732655558,0.6200021377929319,0.6796894416929676,0.031784803375290854,0.24949443953715814,0.02226492873330352,0.2705083552341936,0.023277094222583145,0.34376155344830955,0.025381192631244803,0.41996036652747765
2021-01-04,0.09112917695059766,4.033580894407582e-05,0.0003136084166433978,1.0,1.0,0.04230129027835086,0.60633946377182,0.02833864903031169,0.6345376112049708,0.0296269263432494,0.8063693070047825,0.03230500840865977,0.9851105986963067
2021-01-05,0.08857575063871168,0.0003165280080696899,0.0003586395441049981,0.4711524422240633,0.5375895839770106,0.050605744116043044,0.6227224677223654,0.0332728679580884,0.6198529876916565,0.03478545526882887,0.7877081126532434,0.0379298349055579,0.9623129299602322
2021-01-06,0.12375504232690826,0.0005051678694054744,0.000411027953419079,0.7821545961102332,0.8231231111639807,0.06434123309705744,0.6463539843262119,0.04012586386676223,0.6407550247595989,0.04194998893448457,0.8142703854765332,0.04574199596579123,0.9947630446364477
2021-01-07,0.13797731055402707,4.338437333138566e-05,0.00046639364330939307,0.5938125040970401,0.6554565009221417,0.08018077251763783,0.6215979950430097,0.05041618746898441,0.6149556052522976,0.0491942373934795,0.7814845274566716,0.05364107751987812,0.9547098135149831
2021-01-08,0.1499704010632047,3.803508507073497e-05,0.0005100766153307196,0.5735027656772195,0.6364458239013996,0.09739267621123943,0.6077386542486513,0.06133793240877933,0.6121734752975408,0.05635117081123922,0.7526624770757324,0.06144495131907923,0.9194990148650615
2021-01-09,0.15029016940084783,7.005967501469564e-05,0.0005617339346510349,0.49406854867041783,0.5601812712176969,0.11499520193827648,0.5944394468792442,0.07204622810483718,0.6190915489511175,0.06268664463567766,0.7377354016276916,0.06835311090337448,0.9012631766409793
2021-01-10,0.15568065477213927,1.8904071622862793e-05,0.0006214242508340027,0.5270847516422087,0.5922581299687812,0.13168446717905466,0.6126851618877001,0.08308040284333132,0.6153703826867268,0.06864507488712956,0.7174533886803528,0.07485014462011794,0.876485415702218
2021-01-11,0.16335111608803266,3.3249169745585954e-05,0.0007782395219365074,0.541029048779134,0.6056423525015471,0.14228256766115202,0.3249049716667222,0.09381152325440822,0.6148885546079488,0.0744169833647291,0.6971833727156286,0.08114379620390275,0.8517223110191243
2021-01-12,0.11736859639952146,5.217002573284416e-05,0.0006615314826393641,0.20533759208213154,0.2534387307092633,0.14650773076509346,0.5488562123392243,0.10017948231762236,0.7449446296165378,0.07710201366800132,0.8185571326427004,0.08407153583911733,1.0
2021-01-13,0.10872797192285444,2.6576036882937477e-05,0.000687309339703775,0.4286004772481575,0.4949029749980673,0.14430260578512513,0.42239501296931004,0.10603958851916492,0.7531598454097465,0.07908218581768661,0.811409534492005,0.08623070271336694,0.991268052203492
2021-01-14,0.12936792280102566,7.45314542842293e-05,0.001344072339488362,0.648590024786494,0.7057882571000159,0.14303923405092092,0.4521841226404344,0.11344767126884284,0.7569074228709383,0.0819064434025088,0.7983749515969544,0.0893102548737513,0.9753441998842671
